СЕПТОЛЕТЕ ТОТАЛ ЛИМОН БУЗИНА ТАБЛ.РАССАС., №16;KRKA;СЛОВЕНИЯ;LA1834;13.76;0.500;6.88;30.09.2027;Лексредства;31.07.2024;000006695;10.01;10.01;CHELESTINA UAB.Литва;112028
СЕПТОЛЕТЕ ТОТАЛ ЛИМОН МЕД ТАБЛ.РАССАС., №16;KRKA, D.D.;СЛОВЕНИЯ;LA1837;13.68;1.000;13.68;31.08.2027;Лексредства;11.09.2024;000007856;9.77;10.00;CHELESTINA UAB.Литва;112835
СЕПТОЛЕТЕ ТОТАЛ ЭВКАЛИПТ ТАБЛ.РАССАС., №16;KRKA;СЛОВЕНИЯ;LA2399;12.80;1.000;12.80;30.11.2027;Лексредства;14.08.2024;000007015;9.31;9.53;CHELESTINA UAB.Литва;112274
СЕПТОЛЕТЕ ТОТАЛ ЭВКАЛИПТ ТАБЛ.РАССАС., №16;KRKA;СЛОВЕНИЯ;LA2399;13.04;2.000;26.08;30.11.2027;Лексредства;11.09.2024;000007856;9.31;9.53;CHELESTINA UAB.Литва;112836
СЕПТОМИРИН ГЕЛЬ, ТУБА, 18Г;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;010523;5.40;1.000;5.40;31.05.2025;Лексредства;22.05.2024;000005343;3.93;3.93;Белмедпрепараты;111225
СЕПТОМИРИН ФЛ., Р-Р НАР., 0,01% 100МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;380623;8.52;2.000;17.04;30.06.2027;Лексредства;24.09.2024;000008244;6.20;6.20;Белмедпрепараты;113025
СЕРДЕЧНЫЕ КАПЛИ УП., 50МЛ;ФЕРЕЙН СОАО;БЕЛАРУСЬ;080424;1.62;7.000;11.34;31.03.2026;Лексредства;21.08.2024;000007227;1.18;1.18;Ферейн СОАО/РБ;112345
СЕРНАЯ МАЗЬ ПРОСТАЯ УП., 25Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;010124;2.76;1.000;2.76;31.01.2026;Лексредства;30.04.2024;000004842;2.01;2.01;Борисовский ЗМП;110870
СЕФПОТЕК ТАБЛ.П/О, 200МГ, №10;NOBELFARMA ILAC;ТУРЦИЯ;CAGD001A;32.19;1.000;32.19;28.02.2025;Лексредства;17.04.2024;1213444;27.61;28.99;МедВай УП;110729
СЕФПОТЕК ТАБЛ.П/О, 200МГ, №10;NOBELFARMA ILAC;ТУРЦИЯ;CAGD003A;33.14;1.000;33.14;01.05.2025;Лексредства;28.02.2024;000003033;26.20;26.46;Брититрейд;109721
СИЛИМАРИН ТАБЛ.П/О, 35МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4120923;4.05;2.000;8.10;30.09.2025;Лексредства;22.05.2024;000005343;2.95;2.95;Борисовский ЗМП;111226
СИМЕТ КАПС., 40МГ, №25;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;1010124;5.41;1.000;5.41;31.01.2027;Лексредства;28.08.2024;0340714;3.94;3.94;МИНСКИНТЕРКАПС;112524
СИМЕТ КАПС., 80МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;1010124;10.72;0.500;5.36;31.01.2027;Лексредства;16.05.2024;000005184;7.80;7.80;МИНСКИНТЕРКАПС;111112
СИМЕТ ФОРТЕ КАПС., 120МГ, №15;МИНСКИНТЕРКАПС;БЕЛАРУСЬ;1010124;7.65;1.000;7.65;31.01.2027;Лексредства;02.07.2024;0076394;5.57;5.57;МИНСКИНТЕРКАПС;111552
СИНАФ ГЕЛЬ, ТУБА, 0,025% 15Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;010524;2.68;1.000;2.68;31.05.2026;Лексредства;14.08.2024;000007015;1.95;1.95;Борисовский ЗМП;112275
СИНЕКОД ДЕТ. ФЛ., КАПЛИ, 5МГ/МЛ 20МЛ;GSK Consumer Healthcare S.A.;ШВЕЙЦАРИЯ;LM9B;19.31;1.000;19.31;01.09.2026;Лексредства;21.02.2024;000002835;13.50;14.18;Оздоровление ЧУП;109624
СИНЕКОД ФЛ., СИРОП, 1,5МГ/МЛ 200МЛ;GLAXOSMITHKLINE;ШВЕЙЦАРИЯ;LC3Y;26.03;1.000;26.03;30.09.2026;Лексредства;21.02.2024;000002834;18.78;18.97;ИНТЕРФАРМАКС;109516
СИНТОМИЦИН ЛИНИМ., 10% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;030923;6.93;1.000;6.93;30.09.2025;Лексредства;10.07.2024;0076756;5.00;5.05;МедВай УП;111681
СИНУПРЕТ ТАБЛ.П/О, №50;ROTTENDORF PHARMA;ГЕРМАНИЯ;0000200748;31.06;1.000;31.06;30.11.2028;Лексредства;28.08.2024;0340714;23.74;24.92;МедВай УП;112525
СИНУПРЕТ ФЛ., КАПЛИ, 100МЛ;BIONORICA AG;ГЕРМАНИЯ;0000196412;32.28;1.000;32.28;01.11.2025;Лексредства;06.03.2024;000003231;24.08;25.98;Оздоровление ЧУП;109892
СИНУПРЕТ ФЛ., СИРОП, 100МЛ;BIONORICA AG;ГЕРМАНИЯ;0000192516;26.47;1.000;26.47;31.07.2027;Лексредства;07.02.2024;000002455;19.10;19.29;Комфарм;109230
СИНУПРЕТ ЭКСТРАКТ ТАБЛ.П/О, 160МГ, №20;ROTTENDORF PHARMA;ГЕРМАНИЯ;0000197740;35.70;0.500;17.85;31.10.2026;Лексредства;12.06.2024;000005522;27.28;28.64;МедВай УП;111317
СИРДАЛУД ТАБЛ., 2МГ, №30;NOVARTIS;ТУРЦИЯ;KMR08;16.24;1.000;16.24;31.07.2028;Лексредства;04.09.2024;000007667;11.36;11.93;Комфарм;112605
СИСТЕМА В/В ИНФ. TRO-SOLUSET G УП.;TROGE MEDICAL;ГЕРМАНИЯ;17783-01;0.98;4.000;3.92;31.10.2027;Товары  мед назначения;28.08.2024;0340715;0.66;0.70;Гирас-Д;112458
СЛЕЗИН ФЛ., КАПЛИ ГЛ., 0,5% 10МЛ;ROMPHARM;РУМЫНИЯ;2310031;10.40;2.000;20.80;01.05.2027;Лексредства;21.08.2024;000007227;7.28;7.64;МедВай УП;112346
СМЕКТА ПАК., ПОР.Д/СУСП. АПЕЛЬСИН, 3Г, №10;BEAUFOUR IPSEN;ФРАНЦИЯ;С53188;14.69;1.000;14.69;28.02.2027;Лексредства;24.09.2024;000008245;10.36;10.77;Лигматон;113057
СМЕКТА ПАК., ПОР.Д/СУСП. АПЕЛЬСИН, 3Г, №30;BEAUFOUR IPSEN;ФРАНЦИЯ;С50064;32.97;0.566;18.66;31.12.2026;Лексредства;17.09.2024;000007996;25.40;26.42;Лигматон;112939
СМЕКТИТ Э ПАК., ПОР.Д/СУСП., 3Г, №10;ЭКЗОН ОАО;БЕЛАРУСЬ;0030423;7.41;2.000;14.82;30.04.2026;Лексредства;02.07.2024;0076383;5.39;5.39;Экзон;111502
СМЕКТОСОРБ ФЛ., СУСП., 3Г/15МЛ 100МЛ;ФАРМЛЭНД ООО;БЕЛАРУСЬ;071023;10.27;1.000;10.27;30.10.2025;Лексредства;27.03.2024;000003817;7.42;7.49;ФАРМПРОЕКТ ООО;110273
СНУП ФЛ., СПРЕЙ НАЗ., 0,05% 15МЛ;URSAPHARM;ГЕРМАНИЯ;22883;10.11;1.000;10.11;31.07.2027;Лексредства;17.09.2024;000007996;7.30;7.37;Фармико;112940
СНУП ФЛ., СПРЕЙ НАЗ., 0,1% 15МЛ;HEMOMONT;ЧЕРНОГОРИЯ;14J47A;12.48;2.000;24.96;31.01.2029;Лексредства;24.09.2024;000008245;8.73;9.17;УНИФАРМ;113058
СОЛОДКИ КОРЕНЬ СИРОП УП., 250МЛ;ФЕРЕЙН СОАО;БЕЛАРУСЬ;510424;5.08;2.000;10.16;31.05.2026;Лексредства;24.09.2024;000008220;3.70;3.70;Ферейн СОАО/РБ;113043
СОЛЬ Д/ВАНН И БАНЬ МОРСКАЯ РЕЦЕПТЫ КЛЕОПАТРЫ УП., 400Г;САУЛЕС САПНИС;БЕЛАРУСЬ;047;5.78;1.000;5.78;31.10.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;14.02.2023;0548254;3.71;3.71;Саулес Сапнис;104095
СОМНОЛ ТАБЛ.П/О, 7,5МГ, №10;GRINDEX;ЛАТВИЯ;5090224;8.93;3.000;26.79;28.02.2027;Лексредства;11.09.2024;000007868;6.45;6.51;Доминантафарм;112767
СОМНОЛ ТАБЛ.П/О, 7,5МГ, №30;GRINDEX;ЛАТВИЯ;4240124;16.35;1.000;16.35;31.01.2027;Лексредства;17.04.2024;000004488;11.81;11.92;Медвакс;110670
СОН БАЙ ТАБЛ.П/О, 15МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4040124;12.92;0.333;4.30;31.01.2026;Лексредства;13.03.2024;000003402;9.40;9.40;Борисовский ЗМП;110070
СОН БАЙ ТАБЛ.П/О, 15МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4040124;12.92;1.000;12.92;31.01.2026;Лексредства;10.07.2024;0076756;9.40;9.40;Борисовский ЗМП;111682
СОНЕКС ТАБЛ.П/О, 7,5МГ, №30;РУБИКОН ООО;БЕЛАРУСЬ;0763023;7.48;0.667;4.99;01.06.2026;Лексредства;13.03.2024;000003402;5.40;5.45;Брититрейд;110071
СОНЕКС ТАБЛ.П/О, 7,5МГ, №30;РУБИКОН ООО;БЕЛАРУСЬ;0761424;7.75;2.000;15.50;31.01.2027;Лексредства;11.09.2024;000007869;5.60;5.65;ФАРМПРОЕКТ ООО;112792
СОТАКОР ТАБЛ., 160МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;020823;9.83;1.000;9.83;31.07.2026;Лексредства;07.02.2024;000002441;7.10;7.17;МедВай УП;109187
СОТАКОР ТАБЛ., 80МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;041023;6.36;1.000;6.36;30.09.2026;Лексредства;21.02.2024;000002836;4.60;4.64;МедВай УП;109570
СПАЗМАЛГОН ТАБЛ., №10;BALKANPHARMA;БОЛГАРИЯ;1000465;7.41;2.000;14.82;28.02.2026;Лексредства;24.09.2024;000008244;5.19;5.44;МедВай УП;113026
СПАЗМАЛГОН ТАБЛ., №10;BALKANPHARMA;БОЛГАРИЯ;1000386;7.50;1.000;7.50;31.07.2025;Лексредства;14.08.2024;000007015;5.42;5.47;Комфарм;112277
СПАЗМАЛГОН ТАБЛ., №20;BALKANPHARMA;БОЛГАРИЯ;1000459;12.92;2.000;25.84;31.01.2026;Лексредства;11.09.2024;000007869;9.04;9.49;МедВай УП;112793
СПАЗМАЛГОН ТАБЛ., №20;BALKANPHARMA;БОЛГАРИЯ;1000422;13.09;1.000;13.09;31.10.2025;Лексредства;07.08.2024;0340155;9.16;9.61;МедВай УП;112123
СПАЗМАТОН НЕО ТАБЛ.П/О, №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4571023;6.11;1.000;6.11;31.10.2025;Лексредства;28.08.2024;0340714;4.45;4.45;Борисовский ЗМП;112527
СПАЗМАТОН ТАБЛ., №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4410424;5.88;3.000;17.64;30.04.2027;Лексредства;17.07.2024;0076913;4.28;4.28;Борисовский ЗМП;111821
СПАЗМАТОН ТАБЛ., №50;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;41471223;11.04;1.200;13.25;31.12.2026;Лексредства;17.07.2024;0076913;8.03;8.03;Борисовский ЗМП;111822
СПИРОНОЛАКТОН КАПС., 50МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4030224;7.56;1.000;7.56;28.02.2026;Лексредства;14.08.2024;000007015;5.50;5.50;Борисовский ЗМП;112278
СПИРОНОЛАКТОН ТАБЛ., 25МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4070324;6.05;1.000;6.05;31.03.2026;Лексредства;04.07.2024;0076459;4.40;4.40;Борисовский ЗМП;111576
СПИРОНОЛАКТОН ТАБЛ., 25МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020224;6.09;1.000;6.09;28.02.2026;Лексредства;02.07.2024;0076394;4.40;4.44;ФАРМПРОЕКТ ООО;111555
СПИРОНОЛАКТОН ТАБЛ., 50МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020324;7.61;1.000;7.61;31.03.2026;Лексредства;14.08.2024;000007015;5.50;5.55;ФАРМПРОЕКТ ООО;112279
СПРЕЙ Д/НОГ ТЕЙМУРОВА ОТ ЗАПАХА ПОТА УП., 150МЛ;ЗЕЛЕНАЯ ДУБРАВА ЗАО;РОССИЯ;0524 0550;4.36;1.000;4.36;06.05.2027;Парфюмерно-косметическая продукция и  туалетные принадлежности;17.07.2024;0076915;2.80;2.80;Медтехпром;111857
СПРЕЙ СОЛНЦЕЗАЩ. SPF-35 УП., 160МЛ;ФЛОРЕСАН ООО;РОССИЯ;063;14.42;1.000;14.42;01.08.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;11.07.2023;0878218;9.18;9.27;Тишас;105866
СПРИНЦОВКА MEDRULL УП., Б6;FORANS EESTI;ЭСТОНИЯ;202309051;12.88;1.000;12.88;30.08.2027;Товары  мед назначения;12.06.2024;0075341;8.68;9.11;МедВай УП;111355
СТОПДИАР ФЛ., СУСП.ОРАЛ., 220МГ/5МЛ 90МЛ;GEDEON RICHTER;РУМЫНИЯ;F2В027А;15.90;2.000;31.80;01.11.2025;Лексредства;10.04.2024;000004304;11.39;11.61;Брититрейд;110569
СТРЕПТОЦИД МАЗЬ, ТУБА, 10% 25Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;050524;3.45;1.000;3.45;31.05.2029;Лексредства;14.08.2024;0340452;2.51;2.51;Борисовский ЗМП;112221
СТРЕПТОЦИД ПАК., ПОР., 2Г, №5;ТЕХНОПАРК-ЦЕНТР ООО;РОССИЯ;23042023;4.85;2.200;10.67;01.04.2028;Лексредства;26.06.2024;000006212;3.35;3.58;Тишас;111435
СУДОРОГИНУМ ТАБЛ., 550МГ, №56;DR.THEISS NATURWAREN;ГЕРМАНИЯ;327385;14.04;3.000;42.12;14.12.2026;БАДы;05.09.2024;000007646;9.00;9.00;НАТУСАНА;112711
СУДОРОГИНУМ ТАБЛ., 550МГ, №56;DR.THEISS NATURWAREN;ГЕРМАНИЯ;327385;14.04;2.000;28.08;14.12.2026;БАДы;11.09.2024;0341111;9.00;9.00;НАТУСАНА;112855
СУЛЬФАЦИЛ ФЛ., КАПЛИ ГЛ., 20% 5МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;221023;2.20;1.000;2.20;31.10.2026;Лексредства;06.03.2024;000003231;1.60;1.60;Белмедпрепараты;109894
СУЛЬФАЦИЛ ФЛ., КАПЛИ ГЛ., 20% 5МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;221023;2.20;4.000;8.80;31.10.2026;Лексредства;04.09.2024;000007629;1.60;1.60;Белмедпрепараты;112671
СУЛЬФАЦИЛ-НАТРИЙ ФЛ., КАПЛИ ГЛ., 30% 5МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;040424;2.47;3.000;7.41;30.04.2027;Лексредства;04.09.2024;000007629;1.80;1.80;Белмедпрепараты;112672
СУМАМИГРЕН ТАБЛ.П/О, 100МГ, №2;POLPHARMA SA;ПОЛЬША;20723;22.94;1.000;22.94;01.07.2028;Лексредства;16.05.2024;000005184;15.92;16.88;Оздоровление ЧУП;111115
СУПЕРГЕМАТОГЕН УП., 40Г;ЭКЗОН ОАО;БЕЛАРУСЬ;0020423;0.95;1.000;0.95;15.04.2025;БАДы;17.04.2024;1213444;0.61;0.61;Экзон;110730
СУПЕРЧИСТОТЕЛО УП., 3МЛ;ДВЕ ЛИНИИ ООО;РОССИЯ;42;1.99;1.000;1.99;01.03.2027;Парфюмерно-косметическая продукция и  туалетные принадлежности;28.08.2024;0340715;1.28;1.28;Ясса ООО ПКФ;112459
СУПРАСТИН ТАБЛ., 25МГ, №20;EGIS;ВЕНГРИЯ;7762А0923;18.46;0.500;9.23;01.09.2028;Лексредства;31.07.2024;0340025;12.92;13.56;Брититрейд;111967
СУПРАСТИН ТАБЛ., 25МГ, №20;EGIS;ВЕНГРИЯ;7762А0923;18.46;1.000;18.46;01.09.2028;Лексредства;04.09.2024;000007629;12.92;13.56;Брититрейд;112673
ТАБЛЕТКИ Д/ОЧИСТКИ ЗУБНЫХ ПРОТЕЗОВ COREGA BIOFORMULA ТАБЛ., №30;STAFFORD MILLER;ИРЛАНДИЯ;L66B;14.69;1.000;14.69;01.08.2026;Товары  мед назначения;14.08.2024;000007021;10.20;10.30;Тишас;112236
ТАБЛЕТКИ ОТ КАШЛЯ ТАБЛ., №20;ФЕРЕЙН;БЕЛАРУСЬ;041023;3.85;1.000;3.85;31.10.2027;Лексредства;03.04.2024;000004100;2.80;2.80;Ферейн СОАО/РБ;110471
ТАВАНИК ТАБЛ.П/О, 500МГ, №5;OPELLA HEALTHCARE;ФРАНЦИЯ;2UF1C;25.97;1.000;25.97;30.11.2027;Лексредства;28.02.2024;000003034;18.89;18.89;Swixx Biopharma AG   Швейцария;109777
ТАЙЛОЛФЕН ХОТ ПАК., ПОР., 15Г, №12;NOBELFARMA ILAC;ТУРЦИЯ;СЕМU030А;23.17;2.000;46.34;01.11.2025;Лексредства;17.09.2024;000007996;16.73;16.89;Брититрейд;112942
ТАЙЛОЛФЕН ХОТ ПАК., ПОР., 15Г, №12;NOBELFARMA ILAC;ТУРЦИЯ;СЕМU016А;24.90;1.250;31.13;31.05.2025;Лексредства;07.02.2024;000002442;17.42;18.29;МедВай УП;109298
ТАМИ-ГРИПП ТАБЛ., 75МГ, №10;BIOFARM Sp. z o.o.;ПОЛЬША;230823;41.93;1.000;41.93;01.08.2026;Лексредства;31.01.2024;000002248;33.15;33.48;Брититрейд;109036
ТАМПОНЫ OLA SUPER PLUS УП., №8;ОЛТЕКС ЗАО;РОССИЯ;20230801;4.47;1.000;4.47;01.08.2028;Санитарно-гигиенические изделия;07.02.2024;3796244;2.87;2.87;Сэльвин ООО;109318
ТАМСУЛОЗИН РЕТАРД КАПС., 0,4МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4050724;17.18;1.000;17.18;31.05.2027;Лексредства;07.08.2024;0340155;12.50;12.50;Борисовский ЗМП;112124
ТАМСУЛОЗИН РЕТАРД ТАБЛ., 0,4МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4050724;18.90;1.667;31.51;28.02.2027;Лексредства;07.08.2024;0340155;13.75;13.75;Борисовский ЗМП;112125
ТАРДИФЕРОН РЕТАРД ТАБЛ.П/О, 80МГ, №30;PIERRE FABRE;ФРАНЦИЯ;4G1EX;23.90;1.000;23.90;28.02.2027;Лексредства;14.08.2024;000007015;17.25;17.42;Доминантафарм;112280
ТАУФОН ФЛ., КАПЛИ ГЛ., 4% 5МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;080424;2.33;2.000;4.66;30.04.2027;Лексредства;11.09.2024;000007856;1.70;1.70;Белмедпрепараты;112837
ТЕМПАЛГИН ТАБЛ.П/О, №10;SOPHARMA;БОЛГАРИЯ;100722;4.87;2.000;9.74;01.07.2026;Лексредства;16.05.2024;000005184;3.41;3.58;МедВай УП;111116
ТЕМПАЛГИН ТАБЛ.П/О, №100;SOPHARMA;БОЛГАРИЯ;61022;36.50;0.900;32.85;01.10.2026;Лексредства;11.09.2024;000007858;28.92;29.20;Брититрейд;112735
ТЕМПАЛГИН ТАБЛ.П/О, №20;SOPHARMA;БОЛГАРИЯ;21122;7.96;1.500;11.94;01.11.2026;Лексредства;28.08.2024;0340716;5.75;5.80;Брититрейд;112563
ТЕНОРИК ТАБЛ.П/О, 100МГ, №28;IPCA;ИНДИЯ;HW232013;9.01;1.000;9.01;31.08.2025;Лексредства;17.04.2024;1213444;6.50;6.57;ИНТЕРФАРМАКС;110731
ТЕРАФЛЮ ЛИМОН ПАК., ПОР.ОРАЛ., №10;DELPHARM;ФРАНЦИЯ;Y3937;29.37;3.000;88.11;01.11.2025;Лексредства;17.09.2024;000007996;22.44;23.56;Оздоровление ЧУП;112943
ТЕРБИНАФИН КРЕМ, ТУБА, 1% 15Г;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;120524;5.50;2.000;11.00;31.05.2026;Лексредства;04.09.2024;0340944;4.00;4.00;Белмедпрепараты;112638
ТЕРБИНАФИН КРЕМ, ТУБА, 1% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;061223;12.32;1.000;12.32;31.12.2026;Лексредства;17.07.2024;0076931;8.90;8.98;МедВай УП;111764
ТЕРБИНАФИН ФЛ., Р-Р НАР., 1% 25МЛ;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010624;12.05;1.000;12.05;30.06.2026;Лексредства;31.07.2024;000006674;8.70;8.78;МедВай УП;112088
ТЕРЖИНАН ТАБЛ.ВАГ., №6;BOUCHARA-RECORDATI;ФРАНЦИЯ;1503;24.03;1.000;24.03;30.10.2025;Лексредства;10.01.2024;000001639;16.81;17.65;МедВай УП;108590
ТЕРМОМЕТР Б/РТУТ. IMED W00 УП.;WUXI MEDICAL INSTR FACTORY;КИТАЙ;202209;14.80;1.000;14.80;01.01.2050;Товары  мед назначения;28.02.2024;3796866;9.97;10.47;Медтехпром;109818
ТЕРМОМЕТР ЭЛЕКТР. МОДЕЛЬ IMED GT-01 УП.;NINGBO GREETMED MEDICAL INSTRUMENTS;КИТАЙ;2223;12.38;4.000;49.52;31.01.2050;Товары  мед назначения;24.09.2024;0341383;8.60;8.68;ФАРМПРОЕКТ ООО;113099
ТЕРПЕНТИННОЕ МАСЛО ОЧИЩ. УП., 25МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;020822;3.13;1.000;3.13;31.08.2027;Лексредства;12.06.2024;000005522;2.28;2.28;Борисовский ЗМП;111320
ТЕСТ НА БЕРЕМ. FRAUTEST DOUBLE CONTROL УП., №2;AXIOM;ГЕРМАНИЯ;2023-08-03;7.86;1.000;7.86;02.08.2026;Товары  мед назначения;24.09.2024;0341382;5.46;5.51;ФАРМПРОЕКТ ООО;113106
ТЕСТ НА БЕРЕМ. FRAUTEST EXPRESS Д/ДОМ. УП.;AXIOM;ГЕРМАНИЯ;2023-08-03;4.86;2.000;9.72;02.08.2026;Товары  мед назначения;24.09.2024;0341382;3.38;3.41;ФАРМПРОЕКТ ООО;113107
ТЕСТ НА БЕРЕМ. ITEST PLUS УП.;ATLAS LINK;КИТАЙ;749339;1.84;5.000;9.20;01.09.2026;Товары  мед назначения;07.08.2024;000006873;1.28;1.29;ФАРМПРОЕКТ ООО;112143
ТЕСТ НА БЕРЕМ. ITEST PLUS УП.;ATLAS LINK;КИТАЙ;749339;2.01;10.000;20.10;01.09.2026;Товары  мед назначения;05.09.2024;000007646;1.40;1.41;ФАРМПРОЕКТ ООО;112713
ТЕСТ НА БЕРЕМ. MAMA TEST УП., №2;BEROMED;ГЕРМАНИЯ;3К161350;8.28;2.000;16.56;01.08.2026;Товары  мед назначения;24.09.2024;0341382;5.58;5.86;Оздоровление ЧУП;113108
ТЕСТ НА БЕРЕМ. QTEST УП., №1;КЛЕВЕР ООО;РОССИЯ;2309150101;3.43;1.000;3.43;14.11.2025;Санитарно-гигиенические изделия;17.09.2024;0341226;2.20;2.20;АЛМАСА-БЕЛ ООО;112991
ТЕСТ НА БЕРЕМ. QTEST УП., №2;КЛЕВЕР ООО;РОССИЯ;2309150101;4.71;1.000;4.71;14.11.2025;Санитарно-гигиенические изделия;28.08.2024;0340715;3.02;3.02;АЛМАСА-БЕЛ ООО;112462
ТЕТРАЦИКЛИН МАЗЬ ГЛ., ТУБА, 1% 3Г;ТАТХИМФАРМПРЕПАРАТЫ;РОССИЯ;641023;8.74;1.000;8.74;30.09.2026;Лексредства;10.04.2024;000004280;6.31;6.37;Медтехпром;110530
ТИАМИН (ВИТАМИН B1) АМП, Р-Р Д/И, 5% 1МЛ, №10;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;1411022;6.48;1.000;6.48;31.10.2025;Лексредства;26.04.2023;2062740;5.04;5.04;Борисовский ЗМП;104921
ТИМОЛОЛ ФЛ., КАПЛИ ГЛ., 0,5% 5МЛ;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;081123;4.74;2.000;9.48;30.11.2025;Лексредства;13.03.2024;000003388;3.45;3.45;Белмедпрепараты;110025
ТИОКТАЦИД Т АМП, Р-Р Д/И, 600МГ 24МЛ, №5;SIEGFRID HAMELN GMBH;ГЕРМАНИЯ;1N369A;75.24;1.000;75.24;30.11.2025;Лексредства;12.09.2023;1259743;64.53;62.84;MYLAN IRELAND Limited   Ирландия;106633
ТИОЛИН АМП, Р-Р Д/И, 100МГ/4МЛ, №10;ЛЕКФАРМ;БЕЛАРУСЬ;020224;33.20;1.000;33.20;28.02.2027;Лексредства;10.04.2024;000004279;26.25;26.51;ФАРМПРОЕКТ ООО;110550
ТИОЛИН ТАБЛ., 200МГ, №60;ЛЕКФАРМ;БЕЛАРУСЬ;010124;50.52;0.833;42.08;31.01.2026;Лексредства;28.02.2024;000003034;39.95;40.34;ФАРМПРОЕКТ ООО;109779
ТОБРЕКС Ф-КАП., КАПЛИ ГЛ., 0,3% 5МЛ;ALCON;БЕЛЬГИЯ;VAW31E;20.25;1.000;20.25;30.09.2026;Лексредства;04.09.2024;000007629;14.16;14.87;Медвакс;112674
ТОБРОМ Ф-КАП., КАПЛИ ГЛ., 0,3% 5МЛ;ROMPHARM;РУМЫНИЯ;2404411;10.73;1.000;10.73;01.02.2027;Лексредства;11.09.2024;000007856;7.75;7.82;ФАРМПРОЕКТ ООО;112838
ТОКОФЕРОЛ (ВИТАМИН E) КАПС., 200МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;5060923;4.31;1.000;4.31;30.09.2025;Лексредства;30.04.2024;000004839;3.14;3.14;МИНСКИНТЕРКАПС;110919
ТОКОФЕРОЛ (ВИТАМИН E) КАПС., 400МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;2090524;6.66;1.000;6.66;31.05.2026;Лексредства;17.07.2024;0076931;4.85;4.85;МИНСКИНТЕРКАПС;111765
ТОЛОКНЯНКИ ЛИСТЬЯ УП., 50Г;БИОТЕСТ НПК;БЕЛАРУСЬ;070223;4.72;1.000;4.72;30.11.2027;Лексредства;14.08.2024;000007015;3.41;3.44;ФАРМПРОЕКТ ООО;112281
ТОЛОКНЯНКИ ЛИСТЬЯ УП., 50Г;БИОТЕСТ НПК;БЕЛАРУСЬ;070223;4.72;1.000;4.72;30.11.2027;Лексредства;21.08.2024;000007228;3.41;3.44;ФАРМПРОЕКТ ООО;112418
ТОЛПЕРИЗОН ТАБЛ.П/О, 150МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;030324;13.71;1.000;13.71;31.03.2026;Лексредства;04.09.2024;000007663;9.90;9.99;ФАРМПРОЕКТ ООО;112576
ТОНЗИЛГОН Н ФЛ., КАПЛИ ОРАЛ., 50МЛ;BIONORICA AG;ГЕРМАНИЯ;0000192433;20.59;1.000;20.59;30.06.2025;Лексредства;14.02.2024;000002643;14.40;15.12;МедВай УП;109361
